person_name,user_name,email, personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Emil Ionescu,emilionescu,emilionescu@email.ro,1720327467033,1949-02-12,"Soseaua Jenel Ardelean Nr. 18, Mogosoaia, 659465",0770 025 527,aa:01:1b:82:be:4f,199.115.32.233,RO07EVTP0717839635344300,2025-04-07 14:30:10,1936,251,125,1932882,e416ffa8-56a4-499a-b749-65b6afd54e3f
Avram Pușcașu,avrampușcașu,avrampușcașu@141.ro,3170505312129,1913-08-09,"Bulevardul Dima Nr. 343 Bl. 36  Sc. 15 Ap. 540, Valea Caselor (Dragasani), 166304",0267 867 978,18:94:44:30:b4:13,222.22.123.64,RO69YVSJ9541891568887409,2025-04-07 14:30:10,29188,51,557,263448,5bc5074b-a590-466c-80d6-6490740364e2
Narcis Tudor,narcistudor,narcistudor@post.ro,8990224317789,1968-09-15,"Bulevardul Stancu Ababei Nr. 526 Bl. 41  Sc. 31 Ap. 411, Simeria, 357279",0258 552 203,3e:b5:a3:aa:8f:a2,192.8.21.206,RO33UYLH5298568006653340,2025-04-07 14:30:10,14120,252,424,550000,9e43dc83-0443-44e5-93c5-7c3b75a1ac3e
Margareta Mazilescu,margaretamazilescu,margaretamazilescu@post.ro,8131217351932,1977-09-11,"Bulevardul Preda, Pechea, 738744",0770 035 199,9c:fc:71:60:13:b4,220.248.136.9,RO42CJFP7400771873058697,2025-04-07 14:30:10,28519,582,788,1139573,29c41404-5943-4363-8cfc-02227555e0d1
Lazăr Manole,lazărmanole,lazărmanole@141.ro,8921104270856,1984-01-29,"Drumul Stan, Otelu Rosu, 239488",0734 639 673,b0:9e:63:3c:14:43,15.166.3.149,RO42KIYT6661725450484866,2025-04-07 14:30:10,18510,342,229,700669,c7a4b1ba-2b7a-4ba8-b724-b479c94dedc6
Dina Nemeș,dinanemeș,dinanemeș@email.ro,6490707317105,2013-05-22,"Aleea Barbu, Corabia, 495329",0260 462 136,e0:78:48:e4:b6:97,134.207.154.215,RO35AYRQ3990770905953236,2025-04-07 14:30:10,14392,341,142,1336251,f2601132-ed7e-498b-98bf-e264c541d356
Isabela Dumitrescu,isabeladumitrescu,isabeladumitrescu@gmail.com,4071201397729,1956-03-13,"Strada Răducu Stoica Nr. 350 Bl. 32  Sc. 42 Ap. 394, Topoloveni, 917668",0747 069 803,26:a3:27:f3:9b:ea,180.112.0.223,RO77YLCM9509563443726007,2025-04-07 14:30:10,29913,506,140,1739805,d766b26d-4117-414b-93fb-ffa211a8bc8b
Simion Nemeș,simionnemeș,simionnemeș@kappa.ro,1741130351109,1976-09-26,"Intrarea Dochioiu Nr. 753 Bl. 29  Sc. 45 Ap. 486, Lumina, 719994",0748 062 112,d0:ad:e8:4b:25:6b,17.17.215.91,RO87OQEG9404119043618051,2025-04-07 14:30:10,3874,475,558,686202,c842d7ed-adf0-499d-91cc-20ec367e25c6
Toma Florea,tomaflorea,tomaflorea@gmail.com,8490914161900,1923-03-03,"Drumul Consuela Tudor Nr. 66 Bl. 73  Sc. 12 Ap. 490, Babeni, 595968",0765 684 783,b4:fc:82:7d:d9:06,207.167.67.81,RO17NYCX8959278066143861,2025-04-07 14:30:10,13710,631,4,1102032,547364fa-f199-4cef-96b7-9a6037c9268c
Marian Albu,marianalbu,marianalbu@post.ro,5281208465789,1998-08-21,"Intrarea Frusina Suciu Nr. 965, Targu Ocna, 422026",0247 074 836,aa:94:c3:d6:63:e9,172.184.93.205,RO28OTSC7633712452053180,2025-04-07 14:30:10,33403,864,127,722471,9b0a6e0c-5203-482a-9510-3200e4f392ae
Tinca Stoica,tincastoica,tincastoica@zzup.ro,7300201225259,1995-06-20,"Soseaua Anamaria Ioniță Nr. 46, Boldesti-Scaeni, 608508",0767 584 377,10:21:31:f5:7c:67,91.22.144.172,RO60VYVA1208160920626168,2025-04-07 14:30:10,19849,976,147,230816,745dea1c-ca0b-40a5-a090-851905d14d87
Domnica Pușcașu,domnicapușcașu,domnicapușcașu@zzup.ro,2800817126076,2018-12-30,"Strada Florea Nr. 36 Bl. 80  Sc. 39 Ap. 121, Curcani, 186768",0756 026 633,52:af:9a:a5:b1:17,3.93.134.67,RO40VRAW8193333942555155,2025-04-07 14:30:10,13520,963,677,882887,aadad657-4ead-47e1-998b-12c368022aea
Tamara Suciu,tamarasuciu,tamarasuciu@zzup.ro,1890304086120,1999-08-16,"Strada Lioara Ababei, Greci, 998353",0265 578 227,50:77:45:2e:bc:54,118.243.178.10,RO26UHGI5563951516501655,2025-04-07 14:30:10,30052,790,141,314814,e6015f81-c953-4764-9734-58d7b99e8c60
Savina Tomescu,savinatomescu,savinatomescu@post.ro,7231110330575,1967-01-26,"Strada Tudor Nr. 105 Bl. 60  Sc. 94 Ap. 896, Ineu, 214299",0255 225 796,10:02:a8:63:e8:71,135.249.252.147,RO11QKBY9243889395411583,2025-04-07 14:30:10,22010,342,749,1221517,d31ffddf-6933-422a-abcc-3dbe78090608
Florea Stancu,floreastancu,floreastancu@zzup.ro,1360231232281,2018-11-18,"Bulevardul Voichița Florea, Chisineu-Cris, 911182",0260 276 983,78:0f:43:1c:22:51,136.138.180.77,RO28QGXH7392520582242604,2025-04-07 14:30:10,28501,911,230,1393442,010fd2dc-4f86-4104-95f8-4b49f025e0df
Șerban Stănescu,șerbanstănescu,șerbanstănescu@141.ro,7181016444926,1945-11-11,"Drumul Răducu Suciu Nr. 155 Bl. 85  Sc. 51 Ap. 357, Tandarei, 672913",0741 730 880,2a:ee:29:02:19:e7,32.180.126.55,RO50SEAA0344910929869048,2025-04-07 14:30:10,26760,589,659,1975606,9380897a-9233-47f7-ba43-c9ec4890bd27
Dochia Dobre,dochiadobre,dochiadobre@gmail.com,8880231398239,2003-02-19,"Aleea Pompiliu Dinu, Tuzla, 359643",0730 511 908,9a:1d:d6:93:de:3d,193.142.236.223,RO16OBVZ9092890386343427,2025-04-07 14:30:10,32894,922,265,129366,53202cd8-7b4b-4f31-8c9e-b63d67a51de6
Romulus Dumitrescu,romulusdumitrescu,romulusdumitrescu@gmail.com,4880514241623,1946-12-18,"Intrarea Fabiana Oprea Nr. 160 Bl. 83  Sc. 69 Ap. 199, Sibiu, 628356",0242 951 649,8c:22:bd:01:3c:ed,157.196.154.37,RO92UWUE4834370122022889,2025-04-07 14:30:10,31340,363,751,1993987,864bc0a0-d17d-415c-927b-9aa1ee73ab68
Stela Stănescu,stelastănescu,stelastănescu@email.ro,4970714463597,1970-05-11,"Soseaua Stănescu Nr. 53 Bl. 84  Sc. 37 Ap. 555, Cudalbi, 106054",0744 961 055,66:6d:35:0e:a1:f4,30.162.243.30,RO30ZPYN7207390261144640,2025-04-07 14:30:10,30571,919,192,216462,25df4b1f-464d-4f6b-a21f-13400cdfa045
Laurenția Stan,laurențiastan,laurențiastan@kappa.ro,5240609411906,1923-07-06,"Strada Popescu Nr. 298 Bl. 95  Sc. 16 Ap. 391, Sadova, 216793",0256 385 797,82:2a:b4:9b:4e:58,39.169.77.160,RO53SATB6340246859384910,2025-04-07 14:30:10,2303,227,187,1505500,f9388eb9-e2b7-4975-aeb0-ce65e74bfaac
Suzana Dinu,suzanadinu,suzanadinu@acasa.ro,2100329166540,1916-02-01,"Bulevardul Aanei Nr. 85, Nasaud, 661883",0233 152 206,f8:1f:c9:f6:55:f0,139.133.178.102,RO52ENMV7975594375507286,2025-04-07 14:30:10,19350,55,257,762030,656a448b-0fec-474e-b343-7ba28a6486c8
Geanina Stoica,geaninastoica,geaninastoica@acasa.ro,1830524315534,1948-08-15,"Intrarea Sever Florea, Valea Mare (Negresti), 818554",0232 161 800,ca:3a:3e:a3:c0:18,19.44.85.214,RO40UJWQ9085921601887084,2025-04-07 14:30:10,20527,875,427,131236,f11559dd-8b07-4e17-9df6-92f3c32bfca5
Veniamin Tudor,veniamintudor,veniamintudor@post.ro,4570110237974,2023-07-14,"Strada Tudor Nr. 198 Bl. 14  Sc. 52 Ap. 813, Sancraiu de Mures, 928335",0741 471 780,86:7f:df:c2:c2:11,220.217.160.136,RO53JKKQ9956862917255947,2025-04-07 14:30:10,8253,509,370,714626,71750f83-3c79-49dc-aad9-b7b7831be9c3
Mioara Popescu,mioarapopescu,mioarapopescu@gmail.com,5930428359590,1978-07-10,"Strada Ioniță Nr. 590 Bl. 46  Sc. 55 Ap. 239, Mogosoaia, 421422",0723 176 059,f0:39:5a:59:45:c7,60.189.67.47,RO89VTTJ1863739024762481,2025-04-07 14:30:10,1953,961,85,1010141,75a7a810-7d4a-4be6-a5b0-c382ca2f296d
Mona Mocanu,monamocanu,monamocanu@acasa.ro,6580909117061,1909-11-10,"Soseaua Pompiliu Tomescu, Diosig, 391170",0252 956 225,fc:fb:da:73:6e:7b,212.33.102.232,RO86BKFP5934448810070023,2025-04-07 14:30:10,14416,248,598,1732142,8daedb0e-ef83-4725-a805-becc9ba89459
Lică Marin,licămarin,licămarin@kappa.ro,2520426305517,1936-10-07,"Strada Basarab Dochioiu Nr. 64, Baia Mare, 994392",0234 892 775,98:0c:2f:af:d6:a7,175.160.170.164,RO75JJTO9068261216087963,2025-04-07 14:30:10,6701,889,778,1948068,75bc48a5-ee0e-4db1-aa5e-0a995de87fbe
Ariadna Ardelean,ariadnaardelean,ariadnaardelean@email.ro,5270917309576,1970-09-20,"Soseaua Stoica Nr. 770 Bl. 61  Sc. 20 Ap. 565, Bumbesti-Jiu, 147696",0253 755 088,60:ea:20:aa:e7:18,77.229.71.0,RO81OSQZ0426987492225304,2025-04-07 14:30:10,31316,207,108,696901,f6a5e962-5e45-430d-8682-4cd3cbaacb22
Manole Mazilescu,manolemazilescu,manolemazilescu@gmail.com,8650610224539,1982-03-04,"Drumul Florea, Poiana Mare, 675885",0256 636 003,10:b0:5d:18:4a:cd,78.130.244.7,RO85BXEY4081213171273137,2025-04-07 14:30:10,5912,931,169,781511,9aee12ae-2dfa-4ae8-8e57-97408cb2128b
Ernest Dobre,ernestdobre,ernestdobre@email.ro,1590108318051,1926-05-27,"Intrarea Popa Nr. 36, Covasna, 133962",0711 106 288,22:79:43:f3:fa:51,73.69.161.173,RO05RAUA2040429088137933,2025-04-07 14:30:10,10911,901,33,1402594,561a5faf-04e7-4971-92e5-12bea143c109
Raul Dobre,rauldobre,rauldobre@acasa.ro,2181011019084,1994-05-30,"Strada Niță, Borcea, 157399",0737 725 011,34:5b:6a:ee:cc:51,217.16.131.128,RO23HLUC5580611831107216,2025-04-07 14:30:10,10475,898,625,1988993,8d1deb1c-e0f9-4eb4-9f31-4c7d5e4b0787
Iosefina Stănescu,iosefinastănescu,iosefinastănescu@zzup.ro,4300230406413,1917-04-07,"Aleea Cristea Nr. 411, Intorsura Buzaului, 582233",0788 537 983,26:92:63:89:9d:ac,71.190.197.224,RO77NLHN2554474838569731,2025-04-07 14:30:10,10246,250,32,1858159,3f523e4d-1914-41d4-8d07-14449acf067f
Lili Dima,lilidima,lilidima@post.ro,3570627456870,1989-04-30,"Soseaua Popa, Vladimirescu, 505126",0256 964 976,22:38:fd:91:bb:67,107.252.31.50,RO83MJEY1780653334299769,2025-04-07 14:30:10,9136,593,519,1844767,23b37a1a-8541-49d6-8f9e-8a9a0a54fcff
Magdalena Georgescu,magdalenageorgescu,magdalenageorgescu@acasa.ro,2430222333252,1989-11-01,"Intrarea Nistor, Valenii de Munte, 816798",0269 466 178,c0:5c:39:80:02:5f,164.116.231.116,RO89JICV5427633641523434,2025-04-07 14:30:10,31093,278,410,1624935,daa79953-8f52-46e0-a5b8-96b241abf573
Nelu Nistor,nelunistor,nelunistor@email.ro,3480915268559,1979-08-13,"Drumul Diaconu, Buhusi, 735072",0711 083 076,4a:90:3a:eb:ba:a9,56.89.196.224,RO51ZXHD9912486274543647,2025-04-07 14:30:10,33613,64,346,38789,f57420ab-297b-4815-b301-d2890a6717cb
Iolanda Dima,iolandadima,iolandadima@acasa.ro,6830622025404,1920-06-03,"Intrarea Pușcașu Nr. 763 Bl. 80  Sc. 35 Ap. 454, Sfantu Gheorghe, 199353",0240 965 764,22:31:9d:77:e8:db,179.177.208.9,RO41APUI5516576403666325,2025-04-07 14:30:10,3740,278,455,198897,81f39c31-61ea-4297-9f4d-d59a86f43492
Ștefana Ioniță,ștefanaioniță,ștefanaioniță@zzup.ro,8940224275644,1951-07-02,"Aleea Pop Nr. 113, Otelu Rosu, 409298",0766 681 920,0a:7d:a0:e3:7a:55,45.113.212.68,RO70YOJZ6985268575194835,2025-04-07 14:30:10,11222,71,87,569888,611b3009-bdb5-45b1-b4ff-0aa7bc0c42b3
Sofia Voinea,sofiavoinea,sofiavoinea@email.ro,6201025294722,2022-01-02,"Strada Manole, Ianca, 125829",0246 059 525,d4:6e:fa:6b:ab:ee,172.98.136.101,RO29ZJKE9956289789502252,2025-04-07 14:30:10,20186,731,342,785139,609479b5-ae5d-4661-a05d-8c12aead43be
Ivan Aanei,ivanaanei,ivanaanei@141.ro,2920402422469,1991-05-29,"Bulevardul Gheorghiu, Poiana Mare, 910557",0746 073 089,82:3a:e0:af:92:de,37.170.181.211,RO68OOXR3709735580785933,2025-04-07 14:30:10,14628,105,128,462635,9af992c7-e00e-4ee2-af82-b3d4a6dca7f8
Vanesa Cristea,vanesacristea,vanesacristea@acasa.ro,4690815219983,1965-11-04,"Aleea Iosefina Florea Nr. 72, Afumati, 700355",0724 574 015,1c:c2:e1:03:3c:a0,50.62.188.4,RO30LRJM6692437442511990,2025-04-07 14:30:10,6226,89,791,32542,766d5ebf-c2f0-41c4-b802-f04c1ebd30f3
Mitică Diaconescu,miticădiaconescu,miticădiaconescu@post.ro,6270401390261,1967-10-17,"Strada Angela Ene Nr. 909, Popesti-Leordeni, 557347",0763 040 948,70:a3:7c:64:a3:6b,139.239.160.45,RO08TWXK9941098549271041,2025-04-07 14:30:10,29625,251,64,304481,943d7373-3535-483d-97f3-7a44e4164ac0
Tudora Marin,tudoramarin,tudoramarin@zzup.ro,4370108248889,1938-09-22,"Bulevardul Barbu Nr. 387 Bl. 71  Sc. 97 Ap. 321, Vaslui, 893099",0728 987 528,e4:48:4e:ed:20:08,191.33.103.214,RO57NOOC3086714565637796,2025-04-07 14:30:10,1637,938,29,684091,68959acf-05d9-4b75-b9dc-1f82b7f7a9e3
Sidonia Popa,sidoniapopa,sidoniapopa@zzup.ro,8670226221596,1926-05-14,"Drumul Georgia Preda, Barlad, 184222",0234 857 831,e0:5c:9c:55:40:44,93.218.120.213,RO62ZNGW9179376039070875,2025-04-07 14:30:10,23850,61,364,166118,342959de-8c28-44d9-a07c-f572a2a8c237
Cazimir Tudor,cazimirtudor,cazimirtudor@141.ro,7291206409455,1966-05-01,"Aleea Elisaveta Ioniță, Anina, 796509",0269 822 609,88:29:55:a3:5d:b0,89.204.97.136,RO42PUSY6377525845339127,2025-04-07 14:30:10,22712,835,95,1822863,3c412d27-8637-4d62-94f5-2c2a06c5f4fb
Sergiu Pușcașu,sergiupușcașu,sergiupușcașu@email.ro,1700409068805,1999-07-12,"Aleea Ionel Tomescu, Sannicolau Mare, 389407",0720 300 013,48:da:ac:45:98:84,33.27.164.29,RO88VAFM1103019150021252,2025-04-07 14:30:10,30684,300,642,1783847,324cbd5b-0932-46e8-b546-81112219db08
Liviu Tomescu,liviutomescu,liviutomescu@zzup.ro,5741008526331,1923-04-03,"Drumul Ardelean, Prejmer, 587931",0723 096 163,0a:8a:b5:56:10:40,194.142.75.15,RO45LRYD0035357791441330,2025-04-07 14:30:10,28674,340,436,567556,87a4501a-c9ff-4288-8145-c60b85bff552
Leonard Pop,leonardpop,leonardpop@141.ro,6491006216929,1925-11-10,"Intrarea Delia Aanei Nr. 55 Bl. 76  Sc. 62 Ap. 527, Bals, 626777",0768 690 267,16:4a:7c:69:3e:07,2.205.254.88,RO07URCR6641522512425581,2025-04-07 14:30:10,10475,430,642,919899,95592078-99a2-4001-9fbf-e4b16cd41687
Flaviu Niță,flaviuniță,flaviuniță@acasa.ro,8180616016721,2009-08-04,"Bulevardul Ardelean, Viseu de Sus, 148673",0758 348 803,10:dd:4f:33:f5:ff,7.75.251.70,RO02NSVS0519275486958440,2025-04-07 14:30:10,20252,426,673,587832,4486ce90-98af-4228-8a89-e7bd543335c7
Nae Dochioiu,naedochioiu,naedochioiu@kappa.ro,2320524252973,1926-05-24,"Aleea Toma Nr. 96 Bl. 44  Sc. 64 Ap. 649, Lipova, 890721",0243 104 942,ac:79:ae:5c:8f:18,34.31.90.16,RO36ESIB3664387677284120,2025-04-07 14:30:10,7218,620,302,1358870,560ceb40-8514-4b90-8983-39bb7bd83c05
Mihail Aanei,mihailaanei,mihailaanei@kappa.ro,1020814430661,2014-09-17,"Drumul Blanduzia Tudor Nr. 39, Cluj-Napoca, 209168",0256 270 702,04:05:ee:9b:e2:27,54.128.2.188,RO49KGSW6223608132851826,2025-04-07 14:30:10,5538,898,553,388920,10389254-df15-4dec-994e-8c9a319d960c
Tiberiu Nistor,tiberiunistor,tiberiunistor@gmail.com,3570707155544,1935-02-21,"Bulevardul Popa Nr. 57 Bl. 50  Sc. 23 Ap. 617, Schela Cladovei, 256363",0239 053 162,46:a8:49:5c:bd:f1,33.145.29.19,RO15ZMVH2813561509723013,2025-04-07 14:30:10,10954,338,624,213079,e21c8cb0-ffd9-4829-a76d-78b53ee8151f
Ioanina Tudor,ioaninatudor,ioaninatudor@kappa.ro,3861111201122,1990-11-18,"Aleea Dochioiu, Motatei, 123605",0733 942 524,b6:ed:bb:95:2b:25,87.42.7.69,RO56HARF5144646946275749,2025-04-07 14:30:10,18990,340,190,1657022,f042af49-4955-47d0-9c82-8d4725215d70
Antoniu Dochioiu,antoniudochioiu,antoniudochioiu@kappa.ro,8111018282578,1921-09-23,"Intrarea Georgescu, Borsa, 404025",0727 763 861,da:fe:e9:78:96:ae,30.155.138.1,RO28GLIF3018288046316519,2025-04-07 14:30:10,29528,912,144,422078,4e5c0147-7c8e-4640-9837-924a006b0f36
Pleșu Dumitrescu,pleșudumitrescu,pleșudumitrescu@zzup.ro,6930403347220,1978-07-31,"Aleea Nistor Nr. 77 Bl. 46  Sc. 72 Ap. 965, Dumbraveni, 441321",0764 291 253,b0:95:ab:ec:f5:9c,66.203.212.31,RO71TAZM6629484311479583,2025-04-07 14:30:10,28112,276,483,974529,6c100969-fec2-4a78-8c95-1d2ff482764f
Iuliu Tudor,iuliutudor,iuliutudor@zzup.ro,3380111523603,1974-07-14,"Bulevardul Dobre Nr. 68, Fagaras, 452523",0259 307 188,7a:ca:7a:79:02:6b,61.126.23.64,RO92NHOQ0346992009742897,2025-04-07 14:30:10,22379,758,98,1845721,61a24560-1e44-446a-b0ab-6bf34ded0470
Carla Dumitrescu,carladumitrescu,carladumitrescu@141.ro,5120709146293,2010-04-05,"Drumul Aura Georgescu, Barlad, 991168",0770 888 504,20:a5:60:f8:60:46,61.137.122.128,RO03INPE0802954361679588,2025-04-07 14:30:10,34560,228,27,1172892,9ed66c6b-1717-4f77-b3f5-1c0e126943ac
Gabriel Gheorghiu,gabrielgheorghiu,gabrielgheorghiu@email.ro,1430807035159,2004-04-25,"Soseaua Marin Nr. 305 Bl. 47  Sc. 37 Ap. 739, Lunca Cetatuii, 448695",0751 492 179,10:48:02:01:ee:88,50.95.131.5,RO09UUSB9762667773592875,2025-04-07 14:30:10,13491,507,658,658047,9d58e592-cf03-4b7e-adbe-3591099943b2
Emanoil Marin,emanoilmarin,emanoilmarin@gmail.com,8780518313031,1935-09-22,"Bulevardul Denisa Tudor Nr. 134, Roseti, 898574",0751 260 897,4e:cd:2b:7e:81:72,210.118.118.172,RO81BMPQ0739059571780967,2025-04-07 14:30:10,14897,360,503,392381,e08b4c72-243b-4f7f-aee9-d79001cf23f6
Sinică Preda,sinicăpreda,sinicăpreda@email.ro,1481224212492,1916-07-02,"Intrarea Tudosia Ardelean Nr. 548 Bl. 14  Sc. 39 Ap. 609, Tandarei, 389852",0780 537 559,3a:0b:dc:d2:11:d8,109.138.38.71,RO10BOGL5940769422208357,2025-04-07 14:30:10,1986,935,150,381215,6d4f18cf-bca9-4371-91e0-c39b81a21a00
Aurica Ardelean,auricaardelean,auricaardelean@gmail.com,3961001227133,1983-05-05,"Bulevardul Ioniță, Fundulea, 961609",0784 592 692,4e:71:5e:11:df:a5,36.86.203.16,RO52DOAR2756832608624268,2025-04-07 14:30:10,20212,387,290,182063,83c25f55-116a-4f30-b3ab-2136a84fc952
Natalia Pop,nataliapop,nataliapop@email.ro,3000829277425,1990-02-26,"Drumul Niță, Marasesti, 183795",0721 636 268,96:10:b6:46:c2:2c,119.199.131.121,RO64CBYJ1456184492036878,2025-04-07 14:30:10,5460,831,455,791643,0286d796-5df4-4646-a5f8-31c66dc046f0
Adam Dumitrescu,adamdumitrescu,adamdumitrescu@post.ro,3250819167368,1977-11-21,"Soseaua Stănescu Nr. 809, Medias, 465256",0268 127 178,90:33:8f:89:e1:84,83.73.70.43,RO27OAPF6701617648272349,2025-04-07 14:30:10,31287,431,629,1824836,c591a565-5090-42f4-9151-b21dbeff109d
Ladislau Dinu,ladislaudinu,ladislaudinu@kappa.ro,5440609460970,2011-11-22,"Bulevardul Sandu Cristea Nr. 788 Bl. 48  Sc. 40 Ap. 850, Baia Sprie, 501539",0250 442 898,0e:5f:25:f2:0a:c3,118.149.225.33,RO31HSVM3918150406144224,2025-04-07 14:30:10,26811,656,487,1040177,4deb8afc-a5d2-413b-9faf-1296c99b1a07
Veronica Stancu,veronicastancu,veronicastancu@zzup.ro,2470208029631,2022-01-10,"Strada Oliviu Dinu, Baraolt, 641197",0745 750 455,e6:98:ed:e9:30:9f,125.3.173.149,RO63BAFS6208689054864705,2025-04-07 14:30:10,34796,559,678,461846,8e1ce0a0-dd9a-41b6-8faa-3167858892e6
Codin Mazilescu,codinmazilescu,codinmazilescu@zzup.ro,3270307300245,2023-04-22,"Strada Ivona Tomescu Nr. 29, Savinesti (Poiana Teiului), 697888",0257 525 939,00:cf:b7:43:e2:b0,117.4.184.42,RO15BUCM5739717804675324,2025-04-07 14:30:10,6565,258,265,1297364,883e05a3-d08a-464c-8a1c-580db355da31
Cosmina Dobre,cosminadobre,cosminadobre@kappa.ro,4310709372177,1932-08-19,"Aleea Voinea Nr. 376 Bl. 67  Sc. 29 Ap. 924, Zalau, 442467",0244 214 957,dc:c6:11:94:4b:e6,25.142.156.199,RO28ULMJ4058446812467983,2025-04-07 14:30:10,42,124,78,774853,ba4d8f86-ce17-47ab-b36f-99c343527161
Adelaida Cristea,adelaidacristea,adelaidacristea@kappa.ro,4430414528203,1973-04-02,"Bulevardul Carolina Stancu Nr. 54 Bl. 11  Sc. 58 Ap. 805, Sannicolau Mare, 511984",0260 977 267,92:57:30:d5:0c:4c,212.178.94.16,RO96KLKO7496361240837596,2025-04-07 14:30:10,9897,963,287,1263127,99712660-9669-4de9-8fa9-8f1233675fb7
Gina Ionescu,ginaionescu,ginaionescu@gmail.com,4630507256401,1956-07-17,"Intrarea Mazilescu, Negresti, 208293",0755 349 810,48:a6:81:5a:0f:4e,31.194.120.26,RO89XCVO7457983866069692,2025-04-07 14:30:10,8165,668,563,985232,624f4c70-c437-4fe4-ba22-17a1de0ecde5
Paraschiva Cristea,paraschivacristea,paraschivacristea@acasa.ro,6460120198507,1965-06-21,"Intrarea Toma, Fetesti, 941681",0258 505 193,c2:b4:29:d9:35:2f,10.170.27.255,RO03DKBY9467062694021936,2025-04-07 14:30:10,12568,343,542,1539763,cb0edb9f-f44f-497b-9afe-0e79828b8708
Tamara Dobre,tamaradobre,tamaradobre@zzup.ro,4861029206557,1919-10-20,"Soseaua Oprea, Petrosani, 904592",0269 544 817,46:42:c2:09:37:08,67.55.6.85,RO10HVLD4777692008691846,2025-04-07 14:30:10,31167,142,422,841573,6d1179a7-a84f-45cb-a50c-3e1060475270
Mădălina Aanei,mădălinaaanei,mădălinaaanei@acasa.ro,3510209522332,1971-04-21,"Strada Marin Nr. 255 Bl. 37  Sc. 59 Ap. 239, Brasov, 960375",0238 773 914,9e:7b:f9:f0:7d:61,180.175.158.89,RO04DKWE9849787078941279,2025-04-07 14:30:10,35958,921,75,1893348,bb4d4ce7-f9bd-4b95-a5ba-3b70d3024886
Anca Nemeș,ancanemeș,ancanemeș@gmail.com,8671218398333,1961-11-19,"Drumul Florea Nr. 388, Domnesti, 429575",0260 308 864,aa:69:94:46:0d:3f,177.185.74.49,RO87AANT6946853257592661,2025-04-07 14:30:10,20238,554,685,459656,ba34a15d-3bb3-4b3e-b326-5c32cf71ffdd
Eugenia Barbu,eugeniabarbu,eugeniabarbu@kappa.ro,3930130514005,1959-01-21,"Soseaua Anamaria Mazilescu Nr. 216, Horodnic de Sus, 673336",0711 761 691,0a:96:4b:1f:dd:3c,47.129.110.165,RO79GVEU5084508367148387,2025-04-07 14:30:10,32741,849,394,967387,86a675c7-70de-4776-a181-b61de11feaf7
Lucreția Gheorghiu,lucrețiagheorghiu,lucrețiagheorghiu@zzup.ro,2040321302991,1931-02-03,"Drumul Stoica, Tecuci, 151902",0259 985 675,82:df:89:7b:43:a3,98.188.184.107,RO56FSSW6525547743207707,2025-04-07 14:30:10,20976,882,759,1825430,3277d079-aadd-47f6-8b59-e5d64185f635
Gheorghe Ene,gheorgheene,gheorgheene@gmail.com,7930218324355,1921-04-21,"Drumul Preda Nr. 960, Mihail Kogalniceanu, 640543",0258 510 610,ea:2d:a3:bc:c6:bb,199.77.7.179,RO29HXVY0693996727783107,2025-04-07 14:30:10,9251,305,508,1284841,920d9007-9fd2-4642-b2e0-918bfe979b68
Tinca Tudor,tincatudor,tincatudor@kappa.ro,1350723469822,1947-08-08,"Intrarea Aanei, Bocsa, 961044",0239 764 485,44:f3:48:ab:22:31,11.24.36.76,RO49PDGJ4124416591395614,2025-04-07 14:30:10,19444,3,645,304077,0f5d790a-b587-4e3f-91c2-aeb1a4fa5ae4
Anuța Dumitrescu,anuțadumitrescu,anuțadumitrescu@email.ro,3800306368014,1909-11-16,"Intrarea Tudora Ioniță Nr. 451, Vulcan, 398691",0257 964 651,74:89:13:4b:f3:c7,94.142.162.219,RO19AJQJ1234451762275971,2025-04-07 14:30:10,15013,66,178,546888,e5520ae8-2c05-4a12-9837-4177312d2d81
Anuța Mocanu,anuțamocanu,anuțamocanu@zzup.ro,4000723454151,1931-05-01,"Strada Flaviu Albu Nr. 38, Cajvana, 122802",0735 958 752,3e:e0:66:ce:05:7e,123.226.67.158,RO25ZSOL3748621891118041,2025-04-07 14:30:10,20828,756,547,1373539,53414888-b87c-4f27-974e-92bae9cf16ac
Laurian Nistor,lauriannistor,lauriannistor@post.ro,4210526159538,1970-08-15,"Aleea Barbu Nr. 348 Bl. 93  Sc. 98 Ap. 468, Feldru, 801580",0758 615 027,30:b4:bc:7c:1c:0b,51.228.124.25,RO05FFIN0469237089703137,2025-04-07 14:30:10,13946,905,780,1209974,a8903139-9cb8-42a1-9242-ddd7d0bc07ca
Amelia Preda,ameliapreda,ameliapreda@zzup.ro,2671013154045,1934-09-09,"Strada Ruxanda Voinea Nr. 89 Bl. 14  Sc. 57 Ap. 932, Orsova, 768956",0236 772 560,ee:4d:13:4b:99:76,170.4.178.171,RO58NPVZ7561650824655700,2025-04-07 14:30:10,29640,157,429,1412546,05a3aa91-3c00-426a-a0b2-337dfaecd9f4
Marcheta Nistor,marchetanistor,marchetanistor@zzup.ro,2390723162257,1913-01-26,"Aleea Dobre Nr. 75, Iernut, 275749",0769 905 535,0c:ae:01:d3:75:7a,130.154.248.161,RO70RUZP2217120245717128,2025-04-07 14:30:10,20259,131,287,807620,52724693-78e8-458c-a5e2-c891b9905107
